Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date
18178,Personal,OST aspen,OR,46.131607,-123.158684,WGS84,Google Maps,22,Auto-USGS-WebService,Suburban,"Grassland, meadow or tundra",75 yd,200 yd,10 sqyd,,,,,,,,-1,,,,,,planted aspen groups/s:  N Idaho fungal resistant,2014-06-05
18179,Personal,Home,MN,45.637829,-94.212593,WGS84,Google Maps,313,Auto-USGS-WebService,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,1,1,,-1,1,1,1,1,,,2014-06-06
18208,Group,Okaloosa County Extension,FL,30.794411,-86.533607,WGS84,Google Maps,60,Auto-USGS-WebService,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",500 yd,1500 yd,20000 ft2,,,,,,,,-1,,,,,,,2014-06-10
18236,Personal,Sycamore to Birchview,MA,42.084774,-71.041908,WGS84,Google Maps,38,Auto-USGS-WebService,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",15 ft,1 mi,15 ac,,,,,,,,-1,,,,,,"old suburban neighborhood about 2 miles from downtown of medium-sized city.  To get site within the maximum size of 15 acres, it must be a strip only 30 or so meters across, since it is about 200m from Sugar Daddy and Sugar Baby to Red Oak-1.",2014-06-14
18250,Personal,Pit of Doom,AK,63.322433,-143.00972,WGS84,Google Maps,500,Auto-USGS-WebService,Rural,Forest or woodland,0.1 mi,5 mi,1 ac,,,,,,,,-1,,,,,,,2014-06-17
18347,Personal,home,ME,43.346775,-70.557152,WGS84,Google Maps,10,Google Elevation Service,Suburban,Other (please describe in comments box),100 ft,150 ft,0.5 ac,,,,,,,,-1,,,,,,forest or woodland edge beside tidal brook,2014-06-28
18458,Personal,Casa,IL,41.556774,-90.40242,WGS84,Google Maps,209,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-08-01
18465,Group,Lower Bidwell Park ,CA,39.732826,-121.833267,WGS84,Google Maps,61,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-08-04
18483,Group,Lime Kiln Rd (MA),MA,42.14682,-73.378174,WGS84,Google Maps,226,Google Elevation Service,Suburban,Forest or woodland,100 ft,1000 ft,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2014-08-11
18524,Group,Azalea Garden I,NY,40.860325,-73.878471,WGS84,Google Maps,26,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,10 ac,,,,,,,,-1,,,,,,,2014-08-22
18525,Group,Azalea Garden II,NY,40.86039,-73.878471,WGS84,Google Maps,26,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,10 ac,,,,,,,,-1,,,,,,,2014-08-22
18527,Group,Home Gardening Center,NY,40.865379,-73.882172,WGS84,Google Maps,25,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2014-08-22
18534,Group,Magnolia &amp; Oak Collection,NY,40.865566,-73.874001,WGS84,Google Maps,21,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,Botanical Collection,2014-08-25
18535,Group,Mitsubishi Wetland,NY,40.861065,-73.879005,WGS84,Google Maps,28,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,Botanical Collection,2014-08-25
18536,Group,Garden Way and Museum Lawn,NY,40.866119,-73.879341,WGS84,Google Maps,25,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,Botanical Collection,2014-08-25
18689,Personal,Geog NN,VA,37.229103,-80.424767,WGS84,Google Maps,631,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-09-14
18703,Personal,home,ME,43.550941,-70.359032,WGS84,Google Maps,25,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-09-15
18715,Personal,buddy is cute,ME,43.472893,-70.414711,WGS84,Google Maps,11,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-09-15
18762,Personal,jordan mcneeley,VA,37.228218,-80.423065,WGS84,Google Maps,626,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-09-18
18825,Personal,high school,VT,43.118683,-72.442947,WGS84,,101,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2014-09-23
18867,Group,UofL campus,KY,38.216927,-85.762497,WGS84,Google Maps,138,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2014-09-26
18902,Group,Bettles-FWS,AK,66.914963,-151.519135,WGS84,Google Maps,192,Google Elevation Service,Rural,Forest or woodland,20 ft,0.5 mi,1 ac,,,,,,,,-1,,,,,,,2014-10-01
18919,Personal,Asheville School,NC,35.563446,-82.621315,WGS84,Google Maps,653,Google Elevation Service,Suburban,Forest or woodland,5 ft,500 yd,200 ac,,,,,,,,-1,,,,,,,2014-10-03
18937,Group,Northern Red Oak: 1-15,MA,42.366283,-71.258736,WGS84,Google Maps,53,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-10-07
18943,Group,Sugar Maple: 1 - 7,MA,42.365437,-71.258598,WGS84,Google Maps,45,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-10-07
18944,Group,Red Maple: 1 - 9,MA,42.365437,-71.258598,WGS84,Google Maps,45,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-10-07
18949,Group,Miscellaneous Species,MA,42.365437,-71.258598,WGS84,Google Maps,45,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-10-07
18958,Personal,BBG,NY,40.667572,-73.961906,WGS84,Google Maps,35,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-10-08
19000,Personal,Back yard,ME,43.597466,-70.427139,WGS84,Google Maps,36,Google Elevation Service,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,1.3 mi,125 sqyd,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,1,,1,1,1,,,,,2014-10-15
19051,Personal,My whole yard,ME,43.592697,-70.296394,WGS84,Google Maps,21,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",25 ft,4 mi,1 ac,,,,,,,,-1,,,,,,,2014-10-15
19061,Personal,Front Yard,ME,43.548241,-70.360977,WGS84,Google Maps,19,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",77 ft,1 mi,23 m2,,,,,,,,-1,,,,,,,2014-10-16
19074,Personal,Side Yard,ME,43.572575,-70.279083,WGS84,Google Maps,4,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",15 ft,104 ft,34 ac,,,,,,,,-1,,,,,,,2014-10-16
19099,Personal,My backyard,ME,43.637226,-70.402718,WGS84,Google Maps,31,Google Elevation Service,Suburban,Other (please describe in comments box),200 ft,0.25 mi,1 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,1,1,,1,,1,,,,on the edge of woods,2014-10-16
19106,Personal,home,ME,43.571346,-70.385071,WGS84,Google Maps,13,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-10-17
19122,Personal,across my house,ME,43.554302,-70.370071,WGS84,Google Maps,11,Google Elevation Service,Suburban,"Pavement (such as asphalt, concrete, brick)",3 ft,20 mi,15 ft2,,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2014-10-17
19165,Group,TC Roberson HS,NC,35.485004,-82.534576,WGS84,Google Maps,663,Google Elevation Service,Urban,Other (please describe in comments box),5 ft,10 yd,,A mixture of evergreen and deciduous trees,,,,,,,-1,,,,,,School,2014-10-20
19166,Group,Sandy River (ME),ME,44.888222,-70.539787,User,User,508,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,450 ft,240 ft,300 ft2,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",In the middle of the slope,Southwest,,,,0,,,,,,,2014-10-20
19167,Group,Horns Pond (ME),ME,45.118938,-70.319252,User,User,431,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,5000 ft,3000 ft,250 ft2,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",In the middle of the slope,Southeast,,,,-1,,,,,,,2014-10-20
19183,Group,Washington Park,IL,41.793785,-87.615929,WGS84,Google Maps,182,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 yd,0.25 mi,20908800 ft2,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,1,1,"rats, geese, pigeons",1,,,1,1,,,2014-10-21
19187,Personal,ARD,TN,35.84726,-83.453552,WGS84,Google Maps,334,Google Elevation Service,Suburban,"Grassland, meadow or tundra",300 yd,2 mi,5 ac,,,,,,,,-1,,,,,,,2014-10-22
19211,Group,Smoky Mountain High School,NC,35.353306,-83.195366,WGS84,Google Maps,647,Google Elevation Service,Suburban,Other (please describe in comments box),10 ft,5 ft,,,,,,,,,-1,,,,,,School,2014-10-27
19238,Personal,home,ME,43.590836,-70.291634,WGS84,Google Maps,12,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 yd,0.5 mi,25 sqyd,,,,,,,,-1,,,,,,,2014-10-30
19380,Group,Prairie Ridge Tree Trail,NC,35.811588,-78.713982,WGS84,Google Maps,129,Google Elevation Service,Suburban,"Grassland, meadow or tundra",15 ft,0 ft,45 ac,A mixture of evergreen and deciduous trees,,,,,,,1,1,1,,,,,2014-11-05
19398,Personal,My Backyard,WI,45.638344,-89.430939,WGS84,Google Maps,487,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-11-07
19462,Personal,LCS Outdoor Learning Environment,MN,44.934433,-93.282776,WGS84,Google Maps,262,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 yd,0.5 mi,1 ac,,,,,,,,-1,,,,,,,2014-11-23
19586,Group,Native Flora Garden,NY,40.669498,-73.965942,WGS84,Google Maps,42,Google Elevation Service,Urban,Forest or woodland,20 ft,0.5 mi,2 ac,,,,,,,,-1,,,,,,,2015-01-05
19632,Personal,Yard,MA,42.281303,-72.402084,WGS84,Google Maps,181,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-01-14
19649,Personal,home,TX,30.292294,-95.320061,WGS84,Google Maps,48,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-01-15
19650,Group,Site A,MA,41.291912,-70.170174,User,User,2,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",350 ft,750 ft,0.06 ac,Other (please describe in comments box),"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,"Being on an island, trees are generally stunted. The main trees on this property are Japanese Black pine, though the area is dominated by shrubs and grasslands. ",2015-01-15
19654,Group,Site E,MA,41.290379,-70.176582,User,User,6,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",350 ft,1400 ft,0.12 ac,Other (please describe in comments box),"No, the surrounding terrain is relatively flat",,,,,,0,1,1,,,,,2015-01-15
19693,Personal,Cloudmarch,ME,44.067364,-69.589905,WGS84,Google Maps,11,Google Elevation Service,Rural,Other (please describe in comments box),,,28 ac,,,,,,,,-1,,,,,,"Mixed - mown fields, mixed woods, edges, salt marsh, lawn",2015-01-21
19700,Personal,Backyard,VT,44.465263,-73.207016,WGS84,Google Maps,72,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-01-21
19763,Personal,Homestead,AR,36.483219,-94.133804,WGS84,Google Maps,382,Google Elevation Service,Rural,"Agricultural field, cropland or pasture",100 yd,75 yd,10 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,"Squirrel, deer",0,,,,,,,2015-02-02
19772,Personal,Virginia Tech,VA,37.230656,-80.419464,User,User,637,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",,,,,,,,,,,-1,,,,,,,2015-02-03
19775,Personal,Stadium Woods,VA,37.220814,-80.416328,User,User,632,Google Elevation Service,,,,,,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",In the middle of the slope,,,,,-1,,,,,,,2015-02-03
19776,Personal,UMD Malosky,MN,46.821312,-92.080917,WGS84,Google Maps,328,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",15 ft,20 yd,30 sqyd,,,,,,,,-1,,,,,,Tree is located between a sidewalk and a road,2015-02-03
19778,Personal,Drillfield ,VA,37.226212,-80.422798,WGS84,Google Maps,622,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,1200 ft,25 ft2,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",In the middle of the slope,Northwest,,,,-1,,,,,,,2015-02-03
19783,Personal,Front of Campbell,VA,37.226261,-80.422707,,,624,,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,500 yd,1 ac,,,,,,,,-1,,,,,,,2015-02-04
19824,Personal,Backyard,AR,34.836891,-92.405724,WGS84,Google Maps,86,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-02-09
19844,Personal,Vienna,VA,38.894691,-77.270546,WGS84,Google Maps,120,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 ft,1 mi,,,,,,,,,-1,,,,,,,2015-02-12
19850,Personal,Campus,VA,37.224689,-80.417587,WGS84,Google Maps,639,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-02-12
19867,Personal,Virginia Tech,VA,37.228382,-80.423416,WGS84,Google Maps,627,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-02-17
19890,Personal,Tofte house,MN,47.582104,-90.828583,WGS84,Google Maps,223,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,200 ft,50 ft,10 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",On the top of the slope or on a ridge,South,,1,,1,1,1,1,,creek runs on south edge of site,,2015-02-19
19917,Personal,home,AZ,34.574883,-112.530457,WGS84,Google Maps,1688,Google Elevation Service,Rural,Forest or woodland,20 ft,100 yd,3000 ft2,,,,,,,,-1,,,,,,,2015-02-24
19949,Personal,Home,MA,42.096577,-71.394127,WGS84,Google Maps,95,Google Elevation Service,Suburban,Forest or woodland,300 ft,2500 yd,2 ac,,,,,,,,-1,,,,,,,2015-03-01
19960,Personal,farm,PA,40.414814,-76.550964,WGS84,Google Maps,124,Google Elevation Service,Rural,"Agricultural field, cropland or pasture",0 ft,0 ft,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,,,,cattle,0,,,,,,,2015-03-03
19977,Personal,Oom's Conservation-2,NY,42.402889,-73.565437,User,User,229,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-03-06
20001,Personal,Home,NY,41.093391,-74.025383,WGS84,Google Maps,122,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-03-09
20036,Personal,Lot,WV,39.2785,-80.344955,WGS84,Google Maps,321,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-03-11
20042,Personal,mid 13th ST,DC,38.918678,-77.029533,WGS84,Google Maps,30,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",2 ft,3500 ft,500 m2,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",In the middle of the slope,South,1,1,,1,,,,,,"This site consist of 5 red maples, planted along the east side of 13 St NW, between V St NW and W St NW",2015-03-11
20084,Personal,home,VA,38.91819,-77.198143,WGS84,Google Maps,106,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-03-12
20120,Group,Ecology Phenology Project,MA,42.366829,-71.257408,WGS84,Google Maps,53,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2015-03-17
20135,Personal,home,NC,34.219662,-77.862663,WGS84,Google Maps,7,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-03-18
20169,Personal,my yard,MA,41.81728,-70.980988,WGS84,Google Maps,28,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-03-20
20223,Group,Peters Hill Route,MA,42.296417,-71.128052,WGS84,Google Maps,26,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-03-24
20238,Group,Beech Route,MA,42.298065,-71.122131,User,User,21,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-03-24
20243,Group,Belwin Ctr - Pine Forest (C13),MN,44.924561,-92.791908,WGS84,Google Maps,264,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,5 ft,0.5 mi,13 ac,,,,,,,,-1,,,,,,"This site includes Belwin Center, a 5,000 sq ft nature center type building. The only &quot;road&quot; is a gravel road only used for maintenance. All parking is kept about 300 yards away from the building. Although this is a nature center, it is not open to the public. People are only present 40 hours/week. It is only open for nature beyond that. The only traffic in this site would be 1 bus/weekday and about 7 cars/weekday (staff parking lot). This site includes suet and bird feeders and a heated bird bath. Although it is mostly in pine forest, it is very close to two prairies as well. It is located at the highest elevation (on top of a hill). There is an observatory about 100 yards away, and a scientific grade weather station about 200 yards away. This site also contains a CoCoRaHS rain gauge and a National Weather Service frost tube. ",2015-03-24
20247,Personal,Pheasant Run...my front yard,ME,43.904289,-69.980766,WGS84,Google Maps,24,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",5 ft,50 yd,2 ac,A mixture of evergreen and deciduous trees,,,,1,1,,1,1,,1,1,spring fed small pond near site,I am not sure how to determine the measurements.,2015-03-25
20250,Group,Rye Nature Center,NY,40.976376,-73.689102,WGS84,Google Maps,14,Google Elevation Service,Suburban,Forest or woodland,,,,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",On the top of the slope or on a ridge,Southeast,1,,,1,1,1,1,1,,,2015-03-25
20262,Personal,Home,MD,38.942104,-76.965233,WGS84,Google Maps,23,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",5 ft,,,,,,,,,,-1,,,,,,,2015-03-26
20268,Group,S. Beall (Jeanne and Jim),WV,39.063416,-79.418045,WGS84,Google Maps,1000,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,0,,1,,,,,2015-03-27
20269,Group,CitSci (E) - Red Maple 1,VT,43.631424,-72.520554,WGS84,Google Maps,249,Google Elevation Service,Wildlands or semi-wildlands,"Agricultural field, cropland or pasture",15 ft,700 yd,3 sqyd,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,1,,0,,,,,,Red maple in a pasture that is mowed once a year.,2015-03-27
20300,Personal,Josh Leonard's corner,MN,44.990288,-93.131744,WGS84,Web Service,281,Google Elevation Service,,,,,,,,,,,,,,,,,,,Trees and birds near Josh's home at 753 Idaho Ave W,2015-03-30
20312,Personal,Blue Spring wetland,PA,40.777477,-77.798416,WGS84,Google Maps,326,Google Elevation Service,Suburban,"Agricultural field, cropland or pasture",50 yd,1 ft,3 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,0,,,,,,Blue Spring Creek runs between Blue Spring Park and the Boal Mansion and into Spring Creek at the Pennsylvania Military Museum.,2015-03-31
20316,Personal,Campus,VA,37.226192,-80.422806,WGS84,Google Maps,623,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",30 ft,5 mi,200 ft2,,,,,,,,-1,,,,,,,2015-03-31
20341,Personal,redding CA,CA,40.526695,-122.389885,WGS84,Web Service,146,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",0 ft,800 yd,1 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,1,,1,,,1,1,Hummingbird feeder,,2015-04-02
20343,Group,Oak Route,MA,42.300278,-71.124771,User,User,30,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-04-02
20351,Personal,Home,NY,41.910194,-73.853447,WGS84,Google Maps,105,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-04-03
20371,Personal,Pine Tree,ME,44.648945,-68.819107,WGS84,Google Maps,66,Google Elevation Service,Rural,Forest or woodland,300 ft,1000 ft,25 sqyd,,,,,,,,-1,,,,,,,2015-04-05
